prompt_id,twin_id,arm,sample,text,hedge,qualifier
ale_14_5_u,ale_14_5,uncertain,2,"Sure! A common bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human skeleton.",False,False
ale_14_5_u,ale_14_5,uncertain,3,"Certainly! One common bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human skeleton.",False,False
ale_14_5_u,ale_14_5,uncertain,4,"Certainly! One example of a bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human skeleton.",False,False
ale_14_5_u,ale_14_5,uncertain,5,"Sure! A common bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human skeleton.",False,False
ale_14_5_u,ale_14_5,uncertain,6,"Certainly! One example of a bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human body. It connects the pelvis to the knee.",False,False
ale_14_5_u,ale_14_5,uncertain,7,"Certainly! One example of a bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human body.",False,False
ale_14_5_u,ale_14_5,uncertain,8,"Certainly! One example of a bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human body.",False,False
ale_14_5_u,ale_14_5,uncertain,9,"Certainly! One example of a bone in the human body is the femur, which is the thigh bone and the longest and strongest bone in the human body.",False,False
ale_17_1_c,ale_17_1,control,0,Yellow,False,False
ale_17_1_c,ale_17_1,control,1,Yellow,False,False
ale_17_1_c,ale_17_1,control,2,Yellow,False,False
ale_17_1_c,ale_17_1,control,3,Yellow,False,False
ale_17_1_c,ale_17_1,control,4,Yellow,False,False
ale_17_1_c,ale_17_1,control,5,Yellow,False,False
ale_17_1_c,ale_17_1,control,6,Yellow,False,False
ale_17_1_c,ale_17_1,control,7,Yellow,False,False
ale_17_1_c,ale_17_1,control,8,Yellow,False,False
ale_17_1_c,ale_17_1,control,9,Yellow,False,False
ale_17_1_u,ale_17_1,uncertain,0,Red,False,False
ale_17_1_u,ale_17_1,uncertain,1,Red,False,False
ale_17_1_u,ale_17_1,uncertain,2,Red,False,False
ale_17_1_u,ale_17_1,uncertain,3,Red,False,False
ale_17_1_u,ale_17_1,uncertain,4,Red,False,False
ale_17_1_u,ale_17_1,uncertain,5,Red,False,False
ale_17_1_u,ale_17_1,uncertain,6,Red,False,False
ale_17_1_u,ale_17_1,uncertain,7,Red,False,False
ale_17_1_u,ale_17_1,uncertain,8,Red,False,False
ale_17_1_u,ale_17_1,uncertain,9,Red,False,False
ale_18_1_c,ale_18_1,control,0,7,False,False
ale_18_1_c,ale_18_1,control,1,7,False,False
ale_18_1_c,ale_18_1,control,2,7,False,False
ale_18_1_c,ale_18_1,control,3,7,False,False
ale_18_1_c,ale_18_1,control,4,7,False,False
ale_18_1_c,ale_18_1,control,5,7,False,False
ale_18_1_c,ale_18_1,control,6,7,False,False
ale_18_1_c,ale_18_1,control,7,7,False,False
ale_18_1_c,ale_18_1,control,8,7,False,False
ale_18_1_c,ale_18_1,control,9,7,False,False
ale_18_1_u,ale_18_1,uncertain,0,3,False,False
ale_18_1_u,ale_18_1,uncertain,1,3,False,False
ale_18_1_u,ale_18_1,uncertain,2,3,False,False
ale_18_1_u,ale_18_1,uncertain,3,3,False,False
ale_18_1_u,ale_18_1,uncertain,4,3,False,False
ale_18_1_u,ale_18_1,uncertain,5,Seven,False,False
ale_18_1_u,ale_18_1,uncertain,6,3,False,False
ale_18_1_u,ale_18_1,uncertain,7,Seven,False,False
ale_18_1_u,ale_18_1,uncertain,8,3,False,False
ale_18_1_u,ale_18_1,uncertain,9,3,False,False
ale_18_5_c,ale_18_5,control,0,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,1,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,2,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,3,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,4,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,5,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,6,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,7,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,8,The number that comes after 6 is 7.,False,False
ale_18_5_c,ale_18_5,control,9,The number that comes after 6 is 7.,False,False
ale_18_5_u,ale_18_5,uncertain,0,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,1,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,2,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,3,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,4,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,5,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,6,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,7,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,8,Sure! How about the number 7?,False,False
ale_18_5_u,ale_18_5,uncertain,9,Sure! How about the number 7?,False,False
ale_19_0_c,ale_19_0,control,0,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,1,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,2,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,3,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,4,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,5,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,6,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,7,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,8,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_c,ale_19_0,control,9,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_0_u,ale_19_0,uncertain,0,Certainly! One example of a mammal is the elephant.,False,False
ale_19_0_u,ale_19_0,uncertain,1,Certainly! A common example of a mammal is the dog (Canis lupus familiaris).,False,False
ale_19_0_u,ale_19_0,uncertain,2,A common example of a mammal is the dog.,False,False
ale_19_0_u,ale_19_0,uncertain,3,Certainly! One example of a mammal is the elephant.,False,False
ale_19_0_u,ale_19_0,uncertain,4,Certainly! One example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_0_u,ale_19_0,uncertain,5,A common example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_0_u,ale_19_0,uncertain,6,Certainly! One example of a mammal is the elephant.,False,False
ale_19_0_u,ale_19_0,uncertain,7,A common example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_0_u,ale_19_0,uncertain,8,Certainly! A common example of a mammal is the dog.,False,False
ale_19_0_u,ale_19_0,uncertain,9,A common example of a mammal is the dog.,False,False
ale_19_2_c,ale_19_2,control,0,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,1,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,2,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,3,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,4,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,5,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,6,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,7,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,8,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_c,ale_19_2,control,9,The largest mammal on Earth is the blue whale.,False,False
ale_19_2_u,ale_19_2,uncertain,0,Dog.,False,False
ale_19_2_u,ale_19_2,uncertain,1,Dog,False,False
ale_19_2_u,ale_19_2,uncertain,2,Dog,False,False
ale_19_2_u,ale_19_2,uncertain,3,Dog,False,False
ale_19_2_u,ale_19_2,uncertain,4,Dog.,False,False
ale_19_2_u,ale_19_2,uncertain,5,Dog,False,False
ale_19_2_u,ale_19_2,uncertain,6,Dog.,False,False
ale_19_2_u,ale_19_2,uncertain,7,Dog,False,False
ale_19_2_u,ale_19_2,uncertain,8,Dog,False,False
ale_19_2_u,ale_19_2,uncertain,9,Dog,False,False
ale_19_3_c,ale_19_3,control,0,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,1,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,2,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,3,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,4,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,5,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,6,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,7,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,8,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_c,ale_19_3,control,9,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_3_u,ale_19_3,uncertain,0,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,1,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,2,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,3,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,4,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,5,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,6,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,7,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,8,Sure! A common example of a mammal is the dog.,False,False
ale_19_3_u,ale_19_3,uncertain,9,Sure! A common example of a mammal is the dog.,False,False
ale_19_4_c,ale_19_4,control,0,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,1,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,2,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,3,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,4,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,5,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,6,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,7,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,8,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_c,ale_19_4,control,9,The largest mammal on Earth is the blue whale (Balaenoptera musculus).,False,False
ale_19_4_u,ale_19_4,uncertain,0,Sure! One example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_4_u,ale_19_4,uncertain,1,Sure! One example of a mammal is the elephant.,False,False
ale_19_4_u,ale_19_4,uncertain,2,Sure! One example of a mammal is the domestic cat.,False,False
ale_19_4_u,ale_19_4,uncertain,3,Sure! One example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_4_u,ale_19_4,uncertain,4,Sure! One example of a mammal is the elephant.,False,False
ale_19_4_u,ale_19_4,uncertain,5,Sure! One example of a mammal is the domestic cat.,False,False
ale_19_4_u,ale_19_4,uncertain,6,Sure! One example of a mammal is the elephant.,False,False
ale_19_4_u,ale_19_4,uncertain,7,Sure! One example of a mammal is the elephant.,False,False
ale_19_4_u,ale_19_4,uncertain,8,Sure! One example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_4_u,ale_19_4,uncertain,9,Sure! One example of a mammal is the domestic dog (Canis lupus familiaris).,False,False
ale_19_5_c,ale_19_5,control,0,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_c,ale_19_5,control,1,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet (30 meters) in length and weigh as much as 200 tons,False,False
ale_19_5_c,ale_19_5,control,2,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_c,ale_19_5,control,3,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_c,ale_19_5,control,4,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_c,ale_19_5,control,5,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet (30 meters) in length and weigh as much as 200 tons,False,False
ale_19_5_c,ale_19_5,control,6,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet (30 meters) in length and weigh as much as 200 tons,False,False
ale_19_5_c,ale_19_5,control,7,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_c,ale_19_5,control,8,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_c,ale_19_5,control,9,The largest mammal on Earth is the blue whale (Balaenoptera musculus). These magnificent creatures can grow up to 100 feet in length and weigh as much as 200 tons.,False,False
ale_19_5_u,ale_19_5,uncertain,0,Sure! A common example of a mammal is the dog (Canis lupus familiaris).,False,False
ale_19_5_u,ale_19_5,uncertain,1,Sure! A common example of a mammal is the dog (Canis lupus familiaris).,False,False
ale_19_5_u,ale_19_5,uncertain,2,"Sure! A common example of a mammal is the dog. Dogs are warm-blooded, have hair or fur, and produce milk to feed their young, which are all characteristics of mammals.",False,False
ale_19_5_u,ale_19_5,uncertain,3,Sure! A common example of a mammal is the dog. Dogs belong to the family Canidae and are known for their loyalty and companionship with humans.,False,False
ale_19_5_u,ale_19_5,uncertain,4,Sure! A common example of a mammal is the dog (Canis lupus familiaris).,False,False
ale_19_5_u,ale_19_5,uncertain,5,Sure! A common example of a mammal is the dog (Canis lupus familiaris).,False,False
ale_19_5_u,ale_19_5,uncertain,6,"Sure! A common example of a mammal is the dog. Dogs are warm-blooded, give birth to live young (with the exception of some species like the platypus), and produce milk to feed their young.",False,False
ale_19_5_u,ale_19_5,uncertain,7,Sure! A common example of a mammal is the dog. Dogs are warm-blooded vertebrates that are known for being loyal and intelligent companions. They produce milk to feed their young and have hair or fur covering their bodies.,False,False
ale_19_5_u,ale_19_5,uncertain,8,Sure! A common example of a mammal is the dog (Canis lupus familiaris).,False,False
ale_19_5_u,ale_19_5,uncertain,9,"Sure! A common example of a mammal is the dog. Dogs are warm-blooded, give birth to live young (with the exception of some species like the platypus), and produce milk to feed their offspring.",False,False
